mbid,composition,is_metal,spg_num,crys_sys
mb-mp-is-metal-077169,Cd4 Pb2 O8,True,55,orthorhombic
mb-mp-is-metal-058713,Ba2 Yb1 Cu4 O8,True,65,orthorhombic
mb-mp-is-metal-014011,V4 Si4 O14,False,227,cubic
mb-mp-is-metal-085835,Fe6 N2,True,182,hexagonal
mb-mp-is-metal-008247,V16 Zn8 O32,False,8,monoclinic
mb-mp-is-metal-105080,Si8 P16,False,55,orthorhombic
mb-mp-is-metal-069857,Zn22 S22,False,156,trigonal
mb-mp-is-metal-105937,Ge6 As6,False,12,monoclinic
mb-mp-is-metal-080918,Mg2 Sn1,True,225,cubic
mb-mp-is-metal-074573,Nb16 O40,False,12,monoclinic
mb-mp-is-metal-014190,Fe6 O6 F6,False,1,triclinic
mb-mp-is-metal-086376,Y2 Co4,True,227,cubic
mb-mp-is-metal-061414,As48 O72,False,14,monoclinic
mb-mp-is-metal-069684,Pb1 I2,False,166,trigonal
mb-mp-is-metal-031847,Cu4 H6 Cl2 O6,True,166,trigonal
mb-mp-is-metal-086158,Hf2 S6,False,11,monoclinic
mb-mp-is-metal-059474,La16 Fe8 Se16 O16,False,33,orthorhombic
mb-mp-is-metal-067874,Y4 Mg16 Cu4,True,65,orthorhombic
mb-mp-is-metal-086208,Sc1 V2 Ga4,True,139,tetragonal
mb-mp-is-metal-087211,Be1 Se1,False,216,cubic
mb-mp-is-metal-063720,Ni2 Te2,True,194,hexagonal
mb-mp-is-metal-044470,Eu4 Bi8 Se16,False,62,orthorhombic
mb-mp-is-metal-060725,Ca2 Ge4,True,186,hexagonal
mb-mp-is-metal-087074,Sc1 Sb1 Pd1,False,216,cubic
mb-mp-is-metal-084066,Ca1 Pr1 Zn2,True,225,cubic
mb-mp-is-metal-010695,Hf4 O8,False,18,orthorhombic
mb-mp-is-metal-024849,Mo4 O12,False,7,monoclinic
mb-mp-is-metal-064988,Rb10 W36 O108,True,191,hexagonal
mb-mp-is-metal-096753,Zr6 Al6 Pt6,True,190,hexagonal
mb-mp-is-metal-020251,Bi2 O3,False,164,trigonal
mb-mp-is-metal-026913,Li15 Mn2 O12,True,1,triclinic
mb-mp-is-metal-084115,Hf2 Re1 Rh1,True,225,cubic
mb-mp-is-metal-041830,La5 Sm1 S8,True,82,tetragonal
mb-mp-is-metal-101518,Dy16 O24,False,206,cubic
mb-mp-is-metal-084545,Sn1 Pb4 Se5,False,166,trigonal
mb-mp-is-metal-022160,Mn10 O5 F15,False,1,triclinic
mb-mp-is-metal-104063,Dy1 Al8 Cu4,True,139,tetragonal
mb-mp-is-metal-066787,Cs8 As8 Se16,False,61,orthorhombic
mb-mp-is-metal-046497,Ba8 Li2 Ga10 Se24,False,114,tetragonal
mb-mp-is-metal-102131,Rb8 Ge6 B12 O34,False,9,monoclinic
mb-mp-is-metal-033711,Ge1 Te4 Pb3,False,123,tetragonal
mb-mp-is-metal-032406,Li8 V8 F28,False,14,monoclinic
mb-mp-is-metal-066476,Re4 F24,True,62,orthorhombic
mb-mp-is-metal-036426,La4 Ga4 O12,False,62,orthorhombic
mb-mp-is-metal-100156,Al2 Ag2 Se4,False,122,tetragonal
mb-mp-is-metal-009207,Ca12 Sn8 S28,False,14,monoclinic
mb-mp-is-metal-095191,Sb1 As1,True,160,trigonal
mb-mp-is-metal-039747,Mn1 Te1 Pd1,True,216,cubic
mb-mp-is-metal-067879,Mn8 P32,False,15,monoclinic
mb-mp-is-metal-087497,Sr1 Pb3,True,221,cubic
mb-mp-is-metal-054004,Zn2 In4 S8,False,10,monoclinic
mb-mp-is-metal-046752,Al1 N1,False,216,cubic
mb-mp-is-metal-060437,Li8 Te4 W4 O24,False,14,monoclinic
mb-mp-is-metal-002505,Sn4 O4,False,36,orthorhombic
mb-mp-is-metal-036742,Y1 Si2,True,191,hexagonal
mb-mp-is-metal-047455,Zr8 O16,False,61,orthorhombic
mb-mp-is-metal-098075,Pm1 Mg1 Cd2,True,225,cubic
mb-mp-is-metal-047042,Li2 Ni3 O6,False,2,triclinic
mb-mp-is-metal-001097,Ag2 C2 N2 O2,False,11,monoclinic
mb-mp-is-metal-105359,Tb2 In4 Ni2,True,63,orthorhombic
mb-mp-is-metal-092850,Rb8 Ba4 Nb8 Se44,False,14,monoclinic
mb-mp-is-metal-068181,Rh4 S6,False,167,trigonal
mb-mp-is-metal-019947,Li6 Cr2 O8,False,1,triclinic
mb-mp-is-metal-021725,Li4 Bi8 P12 O48,False,4,monoclinic
mb-mp-is-metal-101618,K2 Ta15 O32,False,148,trigonal
mb-mp-is-metal-059277,Eu2 In4 S8,True,66,orthorhombic
mb-mp-is-metal-090219,Cu1 Pd1,True,221,cubic
mb-mp-is-metal-003971,Li6 Si6 Ag4,True,134,tetragonal
mb-mp-is-metal-084679,Tm4 In2,True,194,hexagonal
mb-mp-is-metal-079529,Cs8 In8 Te16,False,15,monoclinic
mb-mp-is-metal-092708,Hf1 Ga1 Co2,True,225,cubic
mb-mp-is-metal-090961,Lu2 Mn12 P7,True,174,hexagonal
mb-mp-is-metal-054742,Tl2 In2 S4,False,194,hexagonal
mb-mp-is-metal-033553,Ag16 S16 O64,True,14,monoclinic
mb-mp-is-metal-072497,Nd8 Zr4 S20,False,62,orthorhombic
mb-mp-is-metal-034236,Ca4 Ag4 F20,True,14,monoclinic
mb-mp-is-metal-087409,Nd6 Ge10,True,43,orthorhombic
mb-mp-is-metal-048457,Pm2 Dy6,True,194,hexagonal
mb-mp-is-metal-077409,Rb4 Y4 Te8 O24,False,62,orthorhombic
mb-mp-is-metal-104528,Sr4 Ho2 Ru2 O12,True,14,monoclinic
mb-mp-is-metal-050234,Ca2 Ge1,False,225,cubic
mb-mp-is-metal-098044,Al2 Cu2 Se4,False,122,tetragonal
mb-mp-is-metal-020812,Li4 Cu1 P2 O8,False,2,triclinic
mb-mp-is-metal-089548,Nd1 As2 Pd2,True,139,tetragonal
mb-mp-is-metal-008845,Nb6 Te2,True,223,cubic
mb-mp-is-metal-004486,Mg6 Zn12,True,155,trigonal
mb-mp-is-metal-046567,Zn1 Hg4 Te5,False,160,trigonal
mb-mp-is-metal-032701,Nb4 Cu4 O12,False,12,monoclinic
mb-mp-is-metal-040873,Mn8 Ge4 S16,True,62,orthorhombic
mb-mp-is-metal-044744,V2 Ir2,True,123,tetragonal
mb-mp-is-metal-087113,Ga2 N2,False,186,hexagonal
mb-mp-is-metal-065762,Ba10 In8 Bi10,True,104,tetragonal
mb-mp-is-metal-044077,Li6 Mn8 P12 O48,False,1,triclinic
mb-mp-is-metal-106005,Ho4 Ga16 Co3,True,123,tetragonal
mb-mp-is-metal-038829,Li2 Nb2 O6,False,167,trigonal
mb-mp-is-metal-100791,Ca1 Al2 Zn2,True,139,tetragonal
mb-mp-is-metal-001176,U2 O4,True,136,tetragonal
mb-mp-is-metal-101039,K8 Pd4 Se40,False,122,tetragonal
mb-mp-is-metal-067175,Y8 C14,True,14,monoclinic
mb-mp-is-metal-006460,Sc1 Ag1 O2,False,160,trigonal
mb-mp-is-metal-078614,Rb4 Ta12 Te8 O48,False,57,orthorhombic
mb-mp-is-metal-091180,Er2 Mg3 Ru1,True,123,tetragonal
mb-mp-is-metal-059962,Hg3 S3,False,152,trigonal
mb-mp-is-metal-086693,Ba2 Co1 W1 O6,True,225,cubic
mb-mp-is-metal-088168,Ba3 Al2 Ge2,True,71,orthorhombic
mb-mp-is-metal-034755,Cs1 Br1,False,221,cubic
mb-mp-is-metal-020220,Pr1 Ga1 Au2,True,225,cubic
mb-mp-is-metal-085931,U2 Cu2 P4,True,139,tetragonal
mb-mp-is-metal-053293,Zn3 Cd1 Se4,False,215,cubic
mb-mp-is-metal-091100,Hf1 Se2,False,164,trigonal
mb-mp-is-metal-097379,Sr2 Bi2 Cl2 O4,False,63,orthorhombic
mb-mp-is-metal-084973,Sm4 Sn4 Pd4,True,62,orthorhombic
mb-mp-is-metal-054805,Ca2 Pr4 S8,False,122,tetragonal
mb-mp-is-metal-000498,Mg2 Zn4,True,194,hexagonal
mb-mp-is-metal-047757,Yb2 P2 O8,True,88,tetragonal
mb-mp-is-metal-004739,Ti8 O16,False,61,orthorhombic
mb-mp-is-metal-094700,Ag2 Bi2 P4 Se12,False,148,trigonal
mb-mp-is-metal-098210,Co4 Te6 O16,False,15,monoclinic
mb-mp-is-metal-040844,Cu6 Mo6 O24,True,2,triclinic
mb-mp-is-metal-030314,Be3 N2,False,160,trigonal
mb-mp-is-metal-000961,Sr2 Mn2 Ge2,True,129,tetragonal
mb-mp-is-metal-103953,La4 Si10 Rh6,True,72,orthorhombic
mb-mp-is-metal-037082,Li4 Mn4 O8,True,12,monoclinic
mb-mp-is-metal-069995,Zn36 S36,False,156,trigonal
mb-mp-is-metal-096311,Ba2 Bi2 Cl2 O4,False,63,orthorhombic
mb-mp-is-metal-059872,Ag10 I2 O12,False,167,trigonal
mb-mp-is-metal-088784,Cu4 Ge2 S6,False,9,monoclinic
mb-mp-is-metal-057069,La16 Mn15 O48,True,2,triclinic
mb-mp-is-metal-023427,Li8 Mn8 P16 O56,False,1,triclinic
mb-mp-is-metal-052030,Te8 Mo4,True,11,monoclinic
mb-mp-is-metal-099479,Th1 Ru3 C1,True,221,cubic
mb-mp-is-metal-087703,Zr3 Cu4 Si6,True,139,tetragonal
mb-mp-is-metal-065225,Y1 Al2 Si2,True,164,trigonal
mb-mp-is-metal-009208,Ca8 Sn4 S16,False,91,tetragonal
mb-mp-is-metal-066132,Sc2 Ga1 Ag1,True,225,cubic
mb-mp-is-metal-085239,Zn1 Cu2 Si1 Te4,False,121,tetragonal
mb-mp-is-metal-059498,Ba2 Mn2 O6,False,186,hexagonal
mb-mp-is-metal-062715,Mn1 Ga1 Ni2,True,225,cubic
mb-mp-is-metal-017237,Mg1 Sb1 F6,True,148,trigonal
mb-mp-is-metal-068871,Pb2 I4,False,186,hexagonal
mb-mp-is-metal-081111,Sm1 Mg1 Hg2,True,225,cubic
mb-mp-is-metal-021079,Mn1 Co4 O8,True,12,monoclinic
mb-mp-is-metal-013030,Li3 Co3 Sb1 O8,False,2,triclinic
mb-mp-is-metal-079441,La32 Sb8 S60,False,110,tetragonal
mb-mp-is-metal-091906,Th2 Bi4,True,129,tetragonal
mb-mp-is-metal-058176,Ga2 P2,False,186,hexagonal
mb-mp-is-metal-063398,Dy16 Ga4 Sb4 S36,False,41,orthorhombic
mb-mp-is-metal-022188,Fe10 O9 F11,False,1,triclinic
mb-mp-is-metal-082205,Na2 Eu2 O4,True,141,tetragonal
mb-mp-is-metal-088961,Er1 Cu1,True,221,cubic
mb-mp-is-metal-021909,Fe12 O12 F12,False,6,monoclinic
mb-mp-is-metal-002520,Mg4 Sn2,True,187,hexagonal
mb-mp-is-metal-052894,Cu8 As4 O18,True,2,triclinic
mb-mp-is-metal-001272,Mn2 Co1 As1,True,216,cubic
mb-mp-is-metal-036781,Yb12 Al20 O48,True,230,cubic
mb-mp-is-metal-103449,Sr1 Co2 P2,True,139,tetragonal
mb-mp-is-metal-060992,Li14 Nb14 O42,False,1,triclinic
mb-mp-is-metal-062958,Cd2 Te2,False,36,orthorhombic
mb-mp-is-metal-030890,K4 P4 H8 O16,False,82,tetragonal
mb-mp-is-metal-055201,Na1 Ti5 Se8,True,12,monoclinic
mb-mp-is-metal-042167,Li12 Mn12 O24,True,1,triclinic
mb-mp-is-metal-070988,Na12 Zn4 B20 O40,False,14,monoclinic
mb-mp-is-metal-070503,Ag4 Sb4 S8,False,9,monoclinic
mb-mp-is-metal-088958,Ga4 Se4,False,194,hexagonal
mb-mp-is-metal-029907,Y4 O6,False,167,trigonal
mb-mp-is-metal-077539,Rb4 Nb12 Te8 O48,False,57,orthorhombic
mb-mp-is-metal-037786,Li1 I1,False,225,cubic
mb-mp-is-metal-088857,Zn1 Ga2 Se4,False,82,tetragonal
mb-mp-is-metal-035871,Mn3 Ge3 Pd3,True,189,hexagonal
mb-mp-is-metal-097746,Nb4 Co2 Pd1 Se12,True,12,monoclinic
mb-mp-is-metal-069954,Cd16 I32,False,156,trigonal
mb-mp-is-metal-086476,In4 S4,False,58,orthorhombic
mb-mp-is-metal-067950,Cd14 I28,False,156,trigonal
mb-mp-is-metal-072458,Cs6 Zn12 B18 O42,False,36,orthorhombic
mb-mp-is-metal-099594,U2 Cl5 O2,True,65,orthorhombic
mb-mp-is-metal-023453,Fe18 O18 F18,False,6,monoclinic
mb-mp-is-metal-071620,Ba8 Ga4 Bi4 Se20,False,62,orthorhombic
mb-mp-is-metal-047477,Ag2 P30,False,2,triclinic
mb-mp-is-metal-067978,Cd15 I30,False,156,trigonal
mb-mp-is-metal-084186,Hf4 Si4 Pt4,True,62,orthorhombic
mb-mp-is-metal-040616,Si1 Ge1,False,216,cubic
mb-mp-is-metal-053837,Nd16 S24,False,122,tetragonal
mb-mp-is-metal-011370,Mg4 Zn8,True,15,monoclinic
mb-mp-is-metal-060839,Ag4 S2,False,63,orthorhombic
mb-mp-is-metal-083901,Cd2 Hg8 As4 I8,False,4,monoclinic
mb-mp-is-metal-029804,Sn2 S2,False,39,orthorhombic
mb-mp-is-metal-052129,Li2 Fe3 Sn1 O8,True,166,trigonal
mb-mp-is-metal-066739,Ce2 Al2 O6,True,74,orthorhombic
mb-mp-is-metal-026848,Fe8 O12,False,33,orthorhombic
mb-mp-is-metal-002106,Ti4 Cu2 S8,True,9,monoclinic
mb-mp-is-metal-090246,Sc1 Cu2,True,139,tetragonal
mb-mp-is-metal-065704,Nb6 B4,True,127,tetragonal
mb-mp-is-metal-058131,Hf8 O16,False,61,orthorhombic
mb-mp-is-metal-023800,Ba3 Co10 O17,True,166,trigonal
mb-mp-is-metal-095512,Yb4 I12 O36,True,14,monoclinic
mb-mp-is-metal-061769,Pb4 Cl8,False,62,orthorhombic
mb-mp-is-metal-100310,Ho2 B4 C4,True,127,tetragonal
mb-mp-is-metal-081701,U8 O16,True,225,cubic
mb-mp-is-metal-067247,Hg3 O3,False,154,trigonal
mb-mp-is-metal-041245,Te2 Mo2 Se2,False,156,trigonal
mb-mp-is-metal-037862,Li4 Mn4 P8 O28,False,7,monoclinic
mb-mp-is-metal-089162,Ge4 Os2,True,12,monoclinic
mb-mp-is-metal-081692,Dy2 Ir4,True,227,cubic
mb-mp-is-metal-084019,Sc2 Cu1 Ru1,True,225,cubic
mb-mp-is-metal-032982,Li4 Fe7 O2 F14,False,2,triclinic
mb-mp-is-metal-069392,B4 Pb28 Br12 O28,False,15,monoclinic
mb-mp-is-metal-007862,Bi1 Te1 I1,False,156,trigonal
mb-mp-is-metal-071518,La8 Hf4 S20,False,62,orthorhombic
mb-mp-is-metal-098784,Gd1 Si2 Ru2,True,139,tetragonal
mb-mp-is-metal-086906,Ba1 Sn1 O3,False,221,cubic
mb-mp-is-metal-083736,K1 F1,False,225,cubic
mb-mp-is-metal-094444,Sm24 Os8 O56,True,33,orthorhombic
mb-mp-is-metal-099422,In16 S24,False,141,tetragonal
mb-mp-is-metal-074105,Cs2 Si1 B4 O9,False,5,monoclinic
mb-mp-is-metal-067621,Li2 Yb2 F8,True,88,tetragonal
mb-mp-is-metal-042025,Li4 Mn4 P8 O28,False,14,monoclinic
mb-mp-is-metal-068054,Rb5 W18 O54,True,191,hexagonal
mb-mp-is-metal-028756,Ag2 Au4 S4,True,7,monoclinic
mb-mp-is-metal-075519,La8 Zr4 S20,False,62,orthorhombic
mb-mp-is-metal-034547,Pt8 S8,False,84,tetragonal
mb-mp-is-metal-098281,Th8 Fe28,True,194,hexagonal
mb-mp-is-metal-001181,Ca2 Sn1 S4,False,12,monoclinic
mb-mp-is-metal-079746,Rb4 Ti2 Ag4 S8,False,132,tetragonal
mb-mp-is-metal-014944,Li8 Mn4 O8 F4,False,2,triclinic
mb-mp-is-metal-058391,K4 Ba4 Sb4 Se12,False,14,monoclinic
mb-mp-is-metal-102624,K2 Ho4 Cu4 S9,False,8,monoclinic
mb-mp-is-metal-088600,Ce2 Zn2 P2 O2,True,166,trigonal
mb-mp-is-metal-008006,Li12 Ti8 P12 O48,False,230,cubic
mb-mp-is-metal-087158,Hf4 Si2,True,140,tetragonal
mb-mp-is-metal-016229,Dy3 Ga1,True,221,cubic
mb-mp-is-metal-060923,Na2 Sb2 P4 S12,False,4,monoclinic
mb-mp-is-metal-024915,Li2 Mn1 Ni3 O8,True,2,triclinic
mb-mp-is-metal-067235,Te8 Mo4,False,164,trigonal
mb-mp-is-metal-060192,Mn2 Ga1 W1,True,225,cubic
mb-mp-is-metal-017126,Li8 Mn8 P16 O56,False,1,triclinic
mb-mp-is-metal-007090,Li3 Co4 O8,False,1,triclinic
mb-mp-is-metal-043175,Li4 Mn4 Si4 O16,False,4,monoclinic
mb-mp-is-metal-025238,Ti4 O8,False,87,tetragonal
mb-mp-is-metal-041003,Li3 Cr1 Co3 O8,False,12,monoclinic
mb-mp-is-metal-020872,Li4 Ni4 P8 O28,True,14,monoclinic
mb-mp-is-metal-016174,Li2 V3 Cr1 O8,False,2,triclinic
mb-mp-is-metal-070223,B6 O9,False,152,trigonal
mb-mp-is-metal-089958,Ru4 S8,False,205,cubic
mb-mp-is-metal-071455,Ba12 P12 Cl4 O40,False,29,orthorhombic
mb-mp-is-metal-011977,Li2 Mn2 P4 O16,False,9,monoclinic
mb-mp-is-metal-084728,U4 B16 H64,True,96,tetragonal
mb-mp-is-metal-101732,Rb12 Bi8 I36,False,7,monoclinic
mb-mp-is-metal-085977,Eu1 Te1,True,225,cubic
mb-mp-is-metal-020691,Ho2 O3,False,164,trigonal
mb-mp-is-metal-097593,Nd1 P2 Ru2,True,139,tetragonal
mb-mp-is-metal-023103,La4 Nb4 N4 O10,False,36,orthorhombic
mb-mp-is-metal-019137,Li4 Mn4 Si4 O16,False,62,orthorhombic
mb-mp-is-metal-007890,Cs2 Yb2 Co2 Se6,True,63,orthorhombic
mb-mp-is-metal-057346,K4 I4 O12,False,5,monoclinic
mb-mp-is-metal-005014,Ge1 I2,False,187,hexagonal
mb-mp-is-metal-012178,Ti8 O16,False,62,orthorhombic
mb-mp-is-metal-088892,As8 Rh4,False,14,monoclinic
mb-mp-is-metal-072598,K4 Nb12 Se8 O48,False,57,orthorhombic
mb-mp-is-metal-023151,Cr4 O12,False,33,orthorhombic
mb-mp-is-metal-099181,K4 Sn4 Hg6 S16,False,41,orthorhombic
mb-mp-is-metal-005132,Fe12 O12 F12,False,6,monoclinic
mb-mp-is-metal-031758,V4 O8,False,62,orthorhombic
mb-mp-is-metal-088697,K4 As4 Se8,False,9,monoclinic
mb-mp-is-metal-105558,Li1 Mg1 Sn1 Pd1,True,216,cubic
mb-mp-is-metal-033049,Li4 Nb1 Ni3 O8,True,166,trigonal
mb-mp-is-metal-008905,Sc4 Ti4 O12,True,33,orthorhombic
mb-mp-is-metal-092855,Mn1 Ga1 Ni2,True,139,tetragonal
mb-mp-is-metal-054222,Mn1 O2,False,166,trigonal
mb-mp-is-metal-002542,Fe1 Cu1 S2,True,160,trigonal
mb-mp-is-metal-010381,Mg4 Zn8,True,38,orthorhombic
mb-mp-is-metal-088575,Th2 Al6,True,194,hexagonal
mb-mp-is-metal-069851,Zn18 S18,False,156,trigonal
mb-mp-is-metal-103740,Sr10 V6 O24 F2,False,176,hexagonal
mb-mp-is-metal-053461,V4 Ga4 Te8 O32,False,14,monoclinic
mb-mp-is-metal-068864,Cd6 I12,False,164,trigonal
mb-mp-is-metal-014206,Ag16 Ge16 O48,True,55,orthorhombic
mb-mp-is-metal-074254,Na6 Tl2,True,194,hexagonal
mb-mp-is-metal-055352,Nb6 Ir2 Se16,True,15,monoclinic
mb-mp-is-metal-035828,Ba2 Al4,True,227,cubic
mb-mp-is-metal-017287,Te4 W4 Se2 S2,True,156,trigonal
mb-mp-is-metal-022613,Sr1 Ta1 N1 O2,False,25,orthorhombic
mb-mp-is-metal-085695,Sr1 S1,False,225,cubic
mb-mp-is-metal-049273,Tl2 In2 S4,False,140,tetragonal
mb-mp-is-metal-105722,Ba12 Ga24 S48,False,205,cubic
mb-mp-is-metal-085803,Na2 Se1,False,225,cubic
mb-mp-is-metal-007948,Cu9 S5,True,1,triclinic
mb-mp-is-metal-068608,Ag6 As6 S12,False,148,trigonal
mb-mp-is-metal-100794,Zr1 Al5 Ni2,True,139,tetragonal
mb-mp-is-metal-047577,Dy4 Mo6 O24,False,15,monoclinic
mb-mp-is-metal-012789,Si2 Bi6 O14,True,173,hexagonal
mb-mp-is-metal-027966,Fe2 O2 F2,False,31,orthorhombic
mb-mp-is-metal-024457,Li12 Ti8 P12 O48,False,14,monoclinic
mb-mp-is-metal-063262,Ag4 Ge2 Se6,False,36,orthorhombic
mb-mp-is-metal-013200,Ca8 Sn4 S16,False,61,orthorhombic
mb-mp-is-metal-045790,Y4 Ru4 O14,True,227,cubic
mb-mp-is-metal-059352,Er2 Mg4,True,227,cubic
mb-mp-is-metal-068907,Cd6 I12,False,156,trigonal
mb-mp-is-metal-043235,Ba2 O2,False,194,hexagonal
mb-mp-is-metal-105210,Tb1 H2,True,225,cubic
mb-mp-is-metal-008457,Nb4 O10,False,11,monoclinic
mb-mp-is-metal-071029,Rb2 Ti2 Br6,True,194,hexagonal
mb-mp-is-metal-025403,Ce10 Si6,True,193,hexagonal
mb-mp-is-metal-029844,K8 Ge16 Se32,True,14,monoclinic
mb-mp-is-metal-063734,Li4 I4 O12,False,33,orthorhombic
mb-mp-is-metal-056879,Zn10 S10,False,160,trigonal
mb-mp-is-metal-047030,Ti11 O18,True,1,triclinic
mb-mp-is-metal-089238,Eu4 Al8 O16,True,4,monoclinic
mb-mp-is-metal-083172,Er1 Ni4 Au1,True,216,cubic
mb-mp-is-metal-088344,Dy1 Cd2,True,191,hexagonal
mb-mp-is-metal-068859,Pb7 I14,False,156,trigonal
mb-mp-is-metal-080369,Sr4 Sc2 Sb2 O12,False,14,monoclinic
mb-mp-is-metal-090650,Cr2 O4,True,136,tetragonal
mb-mp-is-metal-008989,Fe8 O8 F8,False,88,tetragonal
mb-mp-is-metal-100543,K2 P2 H4 O8,False,43,orthorhombic
mb-mp-is-metal-033804,Ag2 Bi2 Se4,False,141,tetragonal
mb-mp-is-metal-005782,Ba24 N16,False,206,cubic
mb-mp-is-metal-037967,Mg9 Cu1 O10,True,12,monoclinic
mb-mp-is-metal-027869,Ga2 Ni1 S4,True,164,trigonal
mb-mp-is-metal-037687,Li1 In1 Sn1,True,216,cubic
mb-mp-is-metal-029531,La16 Cd16 In8 S52,False,55,orthorhombic
mb-mp-is-metal-029174,Li2 Mn2 Si2 O8,True,63,orthorhombic
mb-mp-is-metal-091754,Th1 Si2 Ru2,True,139,tetragonal
mb-mp-is-metal-061197,Sn2 I4,False,136,tetragonal
mb-mp-is-metal-067971,Cd11 I22,False,156,trigonal
mb-mp-is-metal-085979,La2 Zn2 As2 O2,False,129,tetragonal
mb-mp-is-metal-020724,Bi4 P6 O24,False,148,trigonal
mb-mp-is-metal-090046,Si12 P12,False,36,orthorhombic
mb-mp-is-metal-037343,P4 Os4 Se4,False,14,monoclinic
mb-mp-is-metal-032168,Li4 Mn4 Si4 O16,False,62,orthorhombic
mb-mp-is-metal-091299,Ba8 Cd8 Sn8 S32,False,43,orthorhombic
mb-mp-is-metal-094609,V8 Zn12 Te4 O40,False,14,monoclinic
mb-mp-is-metal-059242,Zr6 Sb6,True,63,orthorhombic
mb-mp-is-metal-047382,Ba32 O32,False,57,orthorhombic
mb-mp-is-metal-009783,Er8 Ni2 B26,True,128,tetragonal
mb-mp-is-metal-005267,Ba1 Mn1 O3,True,221,cubic
mb-mp-is-metal-005630,Fe8 O14 F2,True,59,orthorhombic
mb-mp-is-metal-059996,K8 In12 Ag4 Se24,False,15,monoclinic
mb-mp-is-metal-067783,Eu4 Tm8 Se16,False,62,orthorhombic
mb-mp-is-metal-013315,Sn6 P6 O26,True,11,monoclinic
mb-mp-is-metal-022846,Li4 Cu4 P4 O16,True,33,orthorhombic
mb-mp-is-metal-074465,Rb16 Ge4 P16 Se48,False,29,orthorhombic
mb-mp-is-metal-069980,Cd10 I20,False,156,trigonal
mb-mp-is-metal-087507,Nd1 In3,True,221,cubic
mb-mp-is-metal-063929,Nd2 Pt2,True,63,orthorhombic
mb-mp-is-metal-063233,Ag2 O2,True,15,monoclinic
mb-mp-is-metal-088639,Rb2 U2 Ag2 S6,True,63,orthorhombic
mb-mp-is-metal-082821,Ag1 F1,True,225,cubic
mb-mp-is-metal-054747,Si4 P8,True,205,cubic
mb-mp-is-metal-065308,K8 P8 H16 O32,False,4,monoclinic
mb-mp-is-metal-044105,Li6 Mn12 P12 O48,True,2,triclinic
mb-mp-is-metal-046242,Mn3 Pd1 N1,True,221,cubic
mb-mp-is-metal-083215,Ce4 Os8,True,194,hexagonal
mb-mp-is-metal-044875,Bi8 O12,False,56,orthorhombic
mb-mp-is-metal-067690,Sc12 Co12 Ge24,True,55,orthorhombic
mb-mp-is-metal-102907,Na6 Sb2,False,194,hexagonal
mb-mp-is-metal-061191,Pr1 Tm1 Tl2,True,225,cubic
mb-mp-is-metal-024733,La4 Co3 O10,True,139,tetragonal
mb-mp-is-metal-043305,Eu2 V2 O8,True,88,tetragonal
mb-mp-is-metal-067179,Lu1 Sc1 Ru2,True,225,cubic
mb-mp-is-metal-048769,Rb8 Te4,False,62,orthorhombic
mb-mp-is-metal-052785,V4 O10,False,59,orthorhombic
mb-mp-is-metal-099444,Ho2 Ti2 Si2,True,129,tetragonal
mb-mp-is-metal-007059,Li4 Cu4 P4 O16,False,33,orthorhombic
mb-mp-is-metal-079434,K4 Sn6 Sb4 S20,False,14,monoclinic
mb-mp-is-metal-101947,La2 Ni5 B4,True,12,monoclinic
mb-mp-is-metal-100757,Sn5 B2 Ir6,True,189,hexagonal
mb-mp-is-metal-011249,Zn6 Cu12 O24,True,8,monoclinic
mb-mp-is-metal-044108,Li6 Mn12 P12 O48,True,2,triclinic
mb-mp-is-metal-070181,Sn2 S4,False,186,hexagonal
mb-mp-is-metal-037931,Nb16 O40,False,1,triclinic
mb-mp-is-metal-100303,Eu1 Sn3,True,221,cubic
mb-mp-is-metal-069189,Zn6 S6,False,186,hexagonal
mb-mp-is-metal-098431,Co4 As4 S4,False,29,orthorhombic
mb-mp-is-metal-057541,Zn2 In1 Cu1 Te4,False,121,tetragonal
mb-mp-is-metal-104224,Y2 Al2 Ge2,True,63,orthorhombic
mb-mp-is-metal-015565,Fe10 O9 F11,False,1,triclinic
mb-mp-is-metal-097280,Tb1 Ni5,True,191,hexagonal
mb-mp-is-metal-024445,Li4 Co4 S8,False,227,cubic
mb-mp-is-metal-094915,Tb1 P1,True,225,cubic
mb-mp-is-metal-079549,Rb12 Cd4 B20 O40,False,14,monoclinic
mb-mp-is-metal-043167,Ta4 N5,True,87,tetragonal
mb-mp-is-metal-093179,Hg4 O4,False,62,orthorhombic
mb-mp-is-metal-086164,Ta3 B4,True,71,orthorhombic
mb-mp-is-metal-095757,Nd4 Al32 Co8,True,55,orthorhombic
mb-mp-is-metal-016378,Te20 Pb20,False,31,orthorhombic
mb-mp-is-metal-035849,Sn16 W8 O40,False,14,monoclinic
mb-mp-is-metal-021995,Li3 Mn4 P6 O24,True,2,triclinic
mb-mp-is-metal-017743,Re8 W12 C4,True,213,cubic
mb-mp-is-metal-027253,Hf2 O4,False,137,tetragonal
mb-mp-is-metal-066976,Cu4 Sb4 Pb4 S12,False,31,orthorhombic
mb-mp-is-metal-088467,Li1 Mg1 As1,True,216,cubic
mb-mp-is-metal-004169,Fe8 O14 F2,True,63,orthorhombic
mb-mp-is-metal-002350,Te4 Mo1 W3 S4,False,156,trigonal
mb-mp-is-metal-006628,Fe6 O6 F6,True,6,monoclinic
